,TRAN_AMT,ACCT_PRE_TRAN_AVAIL_BAL,CUST_AGE,OPEN_ACCT_CT,WF_dvc_age,PWD_UPDT_TS,CARR_NAME,RGN_NAME,STATE_PRVNC_TXT,ALERT_TRGR_CD,DVC_TYPE_TXT,AUTHC_PRIM_TYPE_CD,AUTHC_SCNDRY_STAT_TXT,CUST_ZIP,CUST_STATE,PH_NUM_UPDT_TS,CUST_SINCE_DT,TRAN_TS,TRAN_DT,FRAUD_NONFRAUD,median_income,mean_income,overall_rank,state,fraud_score,id_theft_rank,fraud_rank,policy rank,AGE,year,month,fraud_hits,alert_counts,fraud_alert_ratio
2370,147.49,2570.22,Adult,4,77,1 year or Less,race technologies  inc.,southwest,california,MOBL,MOBILE,UN_PWD,CHALLENGE_SUCCESS,92660,CA,Unknown,1984-01-31,Afternoon,5/11/2021,Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,58,2021,5,4,19,0.21052631578947367
2371,2.17,1194.41,Senior,9,133,1 year or Less,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92660,CA,Unknown,1997-05-31,Morning,7/3/2021,Non-Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,71,2021,7,4,19,0.21052631578947367
2372,16.84,55743.55,Senior,5,948,Unknown,att services inc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,92660,CA,Unknown,2000-04-21,Afternoon,3/27/2021,Non-Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,77,2021,3,4,19,0.21052631578947367
2373,496.27,1940.93,Senior,3,509,Unknown,digital energy technologies ltd.,great lakes,illinois,MOBL,MOBILE,UN_PWD,ALLOW,92660,CA,1 year or Less,2014-10-25,Afternoon,7/11/2021,Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,79,2021,7,4,19,0.21052631578947367
2374,0.01,0.0,Senior,3,45,3-4 years,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92660,CA,Unknown,1996-07-03,Afternoon,3/27/2021,Non-Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,64,2021,3,4,19,0.21052631578947367
2375,116.09,2733.6,Senior,2,0,2-3 years,missing,missing,missing,MOBL,missing,UN_PWD,ALLOW,92660,CA,3-4 years,1983-03-04,Afternoon,6/20/2021,Fraud,123955.0,198667.0,6,CA,65.02,5,19,41,72,2021,6,4,19,0.21052631578947367
2376,781.05,3295.8,Young Adult,8,427,1 year or Less,t-mobile usa  inc.,southeast,florida,MOBL,MOBILE,FACE_ID,ALLOW,92676,CA,Unknown,1995-04-27,Evening,3/24/2021,Non-Fraud,104779.0,130139.0,6,CA,65.02,5,19,41,29,2021,3,0,2,0.0
2377,58.42,2081.02,Senior,9,1016,1 year or Less,comcast cable communications  llc,southwest,california,ONLN,missing,UN_PWD,ALLOW,92676,CA,3-4 years,1992-11-02,Morning,1/29/2021,Non-Fraud,104779.0,130139.0,6,CA,65.02,5,19,41,83,2021,1,0,2,0.0
2378,38.15,0.0,Adult,4,858,1 year or Less,centurylink communications  llc,southwest,arizona,ONLN,missing,FACE_ID,ALLOW,94301,CA,Unknown,2005-12-01,Morning,6/2/2021,Non-Fraud,159148.0,257101.0,6,CA,65.02,5,19,41,46,2021,6,0,2,0.0
2379,156.23,831.97,Adult,9,15,1 year or Less,frontier communications of america  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,94301,CA,Unknown,1996-08-05,Afternoon,5/7/2021,Non-Fraud,159148.0,257101.0,6,CA,65.02,5,19,41,39,2021,5,0,2,0.0
2380,1992.97,778.86,Senior,22,1085,1 year or Less,deutsche telekom ag,unknown,baden-wuerttemberg,MOBL,MOBILE,FACE_ID,CHALLENGE_SUCCESS,92553,CA,Unknown,1997-11-21,Morning,7/3/2021,Non-Fraud,51516.0,62132.0,6,CA,65.02,5,19,41,72,2021,7,1,2,0.5
2381,494.21,3133.35,Adult,3,1632,1 year or Less,frontier communications of america  inc.,great lakes,minnesota,MOBL,missing,UN_PWD,ALLOW,92553,CA,2-3 years,1985-03-18,Afternoon,2/13/2021,Fraud,51516.0,62132.0,6,CA,65.02,5,19,41,45,2021,2,1,2,0.5
2382,12.83,9146.91,Senior,4,446,1 year or Less,utopia,mountain,utah,ONLN,PHONE,FACE_ID,ALLOW,92203,CA,2-3 years,1998-01-09,Morning,2/24/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,80,2021,2,3,13,0.23076923076923078
2383,487.25,2446.09,Senior,0,0,1 year or Less,missing,missing,missing,MOBL,MOBILE,FACE_ID,ALLOW,92203,CA,Unknown,2021-07-24,Unknown,2021-07-24 00:00:00,Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,71,9999,,3,13,0.23076923076923078
2384,25.57,0.0,Senior,3,377,3-4 years,cox communications inc.,southwest,nevada,MOBL,MOBILE,UN_PWD,ALLOW,92203,CA,Unknown,2017-02-24,Morning,4/30/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,62,2021,4,3,13,0.23076923076923078
2385,0.01,157.3,Senior,2,1883,Unknown,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,92203,CA,Unknown,2021-05-01,Unknown,2021-05-01 00:00:00,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,74,9999,,3,13,0.23076923076923078
2386,0.01,0.0,Senior,7,32,1 year or Less,t-mobile usa  inc.,northeast,new york,ONLN,missing,UN_PWD,ALLOW,92203,CA,Unknown,1991-03-09,Afternoon,7/3/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,61,2021,7,3,13,0.23076923076923078
2387,170.02,7029.09,Senior,3,55,Unknown,cox communications inc.,southwest,arizona,ONLN,DESKTOP,UN_PWD,ALLOW,92203,CA,1 year or Less,2005-09-09,Afternoon,7/10/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,69,2021,7,3,13,0.23076923076923078
2388,478.34,0.0,Senior,4,25,1 year or Less,cox communications inc.,southwest,arizona,MOBL,missing,UN_PWD,ALLOW,92203,CA,Unknown,1990-08-19,Morning,4/17/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,61,2021,4,3,13,0.23076923076923078
2389,486.5,4473.67,Senior,6,0,1 year or Less,missing,missing,missing,ONLN,missing,UN_PWD,ALLOW,92203,CA,Unknown,2019-01-01,Afternoon,2/28/2021,Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,73,2021,2,3,13,0.23076923076923078
2390,0.01,604.52,Senior,3,121,Unknown,att services inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92203,CA,Unknown,1995-08-31,Morning,6/12/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,76,2021,6,3,13,0.23076923076923078
2391,14.18,0.0,Young Adult,5,4,3-4 years,centurylink communications  llc,southwest,arizona,MOBL,missing,UN_PWD,ALLOW,92203,CA,Unknown,1997-08-10,Morning,4/1/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,22,2021,4,3,13,0.23076923076923078
2392,0.01,1015.9,Young Adult,3,846,1 year or Less,charter communications,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,92203,CA,Unknown,1989-06-30,Morning,6/26/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,29,2021,6,3,13,0.23076923076923078
2393,479.98,0.0,Senior,8,76,1 year or Less,cox communications inc.,southwest,california,MOBL,DESKTOP,FACE_ID,ALLOW,92203,CA,Unknown,2004-01-31,Afternoon,1/13/2021,Non-Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,60,2021,1,3,13,0.23076923076923078
2394,374.44,12527.72,Young Adult,7,83,1 year or Less,t-mobile usa  inc.,southeast,tennessee,ONLN,DESKTOP,UN_PWD,ALLOW,92203,CA,1 year or Less,2014-11-23,Afternoon,6/30/2021,Fraud,71711.0,89131.0,6,CA,65.02,5,19,41,25,2021,6,3,13,0.23076923076923078
2395,472.7,379.95,Young Adult,6,364,3-4 years,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92201,CA,Unknown,1997-05-01,Morning,7/16/2021,Non-Fraud,45848.0,62150.0,6,CA,65.02,5,19,41,20,2021,7,1,5,0.2
2396,3.79,78290.7,Senior,10,330,Unknown,charter communications inc,southwest,california,MOBL,missing,UN_PWD,ALLOW,92201,CA,Unknown,1998-05-26,Morning,3/10/2021,Non-Fraud,45848.0,62150.0,6,CA,65.02,5,19,41,60,2021,3,1,5,0.2
2397,9.94,2661.47,Senior,16,2009,1 year or Less,t-mobile usa  inc.,mountain,new mexico,MOBL,MOBILE,FACE_ID,ALLOW,92201,CA,Unknown,2000-07-03,Morning,2/21/2021,Non-Fraud,45848.0,62150.0,6,CA,65.02,5,19,41,63,2021,2,1,5,0.2
2398,463.2,3064.82,Adult,7,11,2-3 years,at&t mobility llc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,92201,CA,Unknown,1993-04-09,Morning,1/15/2021,Non-Fraud,45848.0,62150.0,6,CA,65.02,5,19,41,30,2021,1,1,5,0.2
2399,487.63,11759.04,Adult,3,0,Unknown,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,92201,CA,1 year or Less,1996-02-01,Afternoon,5/26/2021,Fraud,45848.0,62150.0,6,CA,65.02,5,19,41,43,2021,5,1,5,0.2
2400,487.32,4357.37,Senior,6,885,1 year or Less,missing,missing,missing,ONLN,missing,UN_PWD,ALLOW,94530,CA,Unknown,1998-06-30,Afternoon,7/24/2021,Fraud,107006.0,139374.0,6,CA,65.02,5,19,41,68,2021,7,2,2,1.0
2401,490.8,1052.68,Senior,10,204,2-3 years,digitalocean  llc,northeast,new york,ONLN,missing,UN_PWD,CHALLENGE_SUCCESS,94530,CA,Unknown,1975-10-09,Evening,6/23/2021,Fraud,107006.0,139374.0,6,CA,65.02,5,19,41,65,2021,6,2,2,1.0
2402,486.95,3061.01,Adult,6,779,Unknown,att services inc,south central,texas,ONLN,DESKTOP,UN_PWD,ALLOW,96146,CA,2-3 years,2002-11-17,Afternoon,7/5/2021,Fraud,76851.0,135511.0,6,CA,65.02,5,19,41,59,2021,7,1,1,1.0
2403,489.14,2242.2,Senior,2,328,2-3 years,comcast cable communications  llc,southeast,tennessee,ONLN,MOBILE,UN_PWD,CHALLENGE_SUCCESS,95129,CA,Unknown,1993-04-10,Afternoon,4/29/2021,Fraud,148068.0,180475.0,6,CA,65.02,5,19,41,63,2021,4,3,5,0.6
2404,200.56,1012.28,Adult,4,504,1 year or Less,charter communications inc,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,95129,CA,1 year or Less,1981-10-05,Early Morning,7/14/2021,Fraud,148068.0,180475.0,6,CA,65.02,5,19,41,54,2021,7,3,5,0.6
2405,0.01,0.0,Senior,5,882,1 year or Less,comcast,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,95129,CA,Unknown,2014-02-24,Morning,7/22/2021,Non-Fraud,148068.0,180475.0,6,CA,65.02,5,19,41,61,2021,7,3,5,0.6
2406,2075.9,64520.34,Young Adult,9,475,1 year or Less,perkins coie  llp,great lakes,illinois,ONLN,MOBILE,UN_PWD,ALLOW,95129,CA,Unknown,2000-12-28,Morning,4/24/2021,Non-Fraud,148068.0,180475.0,6,CA,65.02,5,19,41,20,2021,4,3,5,0.6
2407,494.42,2224.88,Young Adult,5,494,2-3 years,leaco rural telephone,mountain,new mexico,ONLN,MOBILE,UN_PWD,ALLOW,95129,CA,1 year or Less,1993-03-10,Morning,4/2/2021,Fraud,148068.0,180475.0,6,CA,65.02,5,19,41,26,2021,4,3,5,0.6
2408,24.16,0.0,Adult,6,40,1 year or Less,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,2016-09-21,Afternoon,2/1/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,54,2021,2,0,10,0.0
2409,383.42,0.0,Adult,3,2362,2-3 years,comcast,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,92683,CA,2-3 years,1993-08-08,Morning,3/23/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,38,2021,3,0,10,0.0
2410,25.03,0.0,Senior,4,12,1 year or Less,charter communications inc,southwest,california,MOBL,DESKTOP,UN_PWD,ALLOW,92683,CA,Unknown,1996-08-08,Afternoon,7/16/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,65,2021,7,0,10,0.0
2411,0.01,0.0,Young Adult,4,40,2-3 years,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,1989-11-19,Afternoon,2/28/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,20,2021,2,0,10,0.0
2412,0.01,0.0,Young Adult,3,332,2-3 years,volcano vision  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,2012-10-03,Morning,6/30/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,19,2021,6,0,10,0.0
2413,15.41,360.91,Senior,4,77,Unknown,t-mobile usa  inc.,south central,texas,MOBL,missing,AFA_PL,ALLOW,92683,CA,3-4 years,1971-08-10,Afternoon,5/8/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,67,2021,5,0,10,0.0
2414,0.01,0.0,Senior,3,181,3-4 years,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,2000-10-30,Afternoon,3/17/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,68,2021,3,0,10,0.0
2415,133.74,1919.85,Senior,27,169,1 year or Less,t-mobile usa  inc.,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,2003-04-16,Morning,5/15/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,84,2021,5,0,10,0.0
2416,17.33,39474.68,Adult,3,789,Unknown,centurylink communications  llc,southwest,arizona,ONLN,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,1998-09-10,Morning,1/30/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,52,2021,1,0,10,0.0
2417,464.3,0.0,Adult,4,7,1 year or Less,missing,missing,missing,MOBL,MOBILE,UN_PWD,ALLOW,92683,CA,Unknown,2000-02-08,Afternoon,4/5/2021,Non-Fraud,62617.0,89346.0,6,CA,65.02,5,19,41,39,2021,4,0,10,0.0
2418,7.0,25220.82,Adult,7,179,1 year or Less,missing,missing,missing,MOBL,missing,UN_PWD,ALLOW,95765,CA,Unknown,2020-02-01,Afternoon,7/4/2021,Non-Fraud,108188.0,127121.0,6,CA,65.02,5,19,41,39,2021,7,0,2,0.0
2419,352.14,2130.61,Senior,4,312,3-4 years,att services inc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,95765,CA,2-3 years,1996-08-30,Morning,7/7/2021,Non-Fraud,108188.0,127121.0,6,CA,65.02,5,19,41,66,2021,7,0,2,0.0
2420,29.48,4906.47,Senior,5,40,Unknown,comcast cable communications  llc,southwest,california,ONLN,MOBILE,TOUCH_ID,ALLOW,94609,CA,Unknown,2007-07-28,Early Morning,1/21/2021,Non-Fraud,86750.0,116170.0,6,CA,65.02,5,19,41,61,2021,1,0,3,0.0
2421,0.01,0.0,Adult,7,1827,1 year or Less,charter communications inc,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,94609,CA,3-4 years,2015-10-26,Morning,6/13/2021,Non-Fraud,86750.0,116170.0,6,CA,65.02,5,19,41,59,2021,6,0,3,0.0
2422,0.01,0.0,Senior,5,2554,1 year or Less,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,94609,CA,Unknown,2019-05-29,Afternoon,2/13/2021,Non-Fraud,86750.0,116170.0,6,CA,65.02,5,19,41,62,2021,2,0,3,0.0
2423,0.01,0.0,Senior,5,12,1 year or Less,comcast,south central,texas,ONLN,MOBILE,FACE_ID,ALLOW,91732,CA,Unknown,2002-10-06,Morning,5/19/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,72,2021,5,2,12,0.16666666666666666
2424,491.9,2474.08,Senior,8,2396,Unknown,datacamp limited,northeast,new york,ONLN,DESKTOP,UN_PWD,ALLOW,91732,CA,1 year or Less,1996-04-04,Afternoon,6/1/2021,Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,60,2021,6,2,12,0.16666666666666666
2425,13.04,0.0,Adult,5,207,1 year or Less,comcast,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91732,CA,2-3 years,2019-01-25,Afternoon,1/5/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,39,2021,1,2,12,0.16666666666666666
2426,1.24,2371.53,Adult,6,605,3-4 years,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,91732,CA,2-3 years,2012-02-20,Afternoon,6/4/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,39,2021,6,2,12,0.16666666666666666
2427,20.04,9312.37,Adult,3,516,Unknown,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91732,CA,2-3 years,2000-02-14,Morning,5/17/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,42,2021,5,2,12,0.16666666666666666
2428,12.7,0.0,Senior,9,51,2-3 years,centurylink communications  llc,southwest,arizona,MOBL,DESKTOP,UN_PWD,ALLOW,91732,CA,Unknown,2016-08-27,Afternoon,6/4/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,61,2021,6,2,12,0.16666666666666666
2429,493.07,1571.53,Senior,5,178,1 year or Less,comcast,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,91732,CA,Unknown,2001-05-16,Afternoon,6/29/2021,Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,71,2021,6,2,12,0.16666666666666666
2430,0.01,0.0,Young Adult,9,464,1 year or Less,comcast cable communications  llc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91732,CA,Unknown,2019-11-28,Evening,1/28/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,23,2021,1,2,12,0.16666666666666666
2431,15.27,22252.24,Adult,8,953,Unknown,cox communications inc.,southwest,nevada,ONLN,DESKTOP,UN_PWD,ALLOW,91732,CA,2-3 years,2012-12-19,Morning,2/12/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,32,2021,2,2,12,0.16666666666666666
2432,457.75,0.0,Senior,6,226,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,91732,CA,2-3 years,2015-05-01,Morning,3/27/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,75,2021,3,2,12,0.16666666666666666
2433,23.59,12198.3,Senior,10,458,1 year or Less,comcast,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,91732,CA,Unknown,2015-01-12,Evening,4/14/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,61,2021,4,2,12,0.16666666666666666
2434,0.01,0.0,Senior,3,14,Unknown,charter communications,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,91732,CA,2-3 years,2000-07-30,Evening,3/1/2021,Non-Fraud,51268.0,67194.0,6,CA,65.02,5,19,41,67,2021,3,2,12,0.16666666666666666
2435,480.15,29221.18,Adult,4,1199,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,91606,CA,Unknown,1989-06-12,Evening,1/31/2021,Non-Fraud,50155.0,68314.0,6,CA,65.02,5,19,41,49,2021,1,4,5,0.8
2436,496.35,12061.56,Senior,12,40,1 year or Less,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,91606,CA,1 year or Less,1983-07-03,Morning,1/28/2021,Fraud,50155.0,68314.0,6,CA,65.02,5,19,41,68,2021,1,4,5,0.8
2437,20.29,3232.83,Young Adult,7,0,1 year or Less,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,91606,CA,1 year or Less,1990-11-15,Afternoon,6/7/2021,Fraud,50155.0,68314.0,6,CA,65.02,5,19,41,22,2021,6,4,5,0.8
2438,326.73,2485.7,Young Adult,3,290,2-3 years,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,91606,CA,1 year or Less,2014-07-14,Afternoon,7/26/2021,Fraud,50155.0,68314.0,6,CA,65.02,5,19,41,24,2021,7,4,5,0.8
2439,492.44,3147.96,Senior,3,0,2-3 years,missing,missing,missing,MOBL,DESKTOP,UN_PWD,ALLOW,91606,CA,1 year or Less,1990-06-17,Afternoon,1/13/2021,Fraud,50155.0,68314.0,6,CA,65.02,5,19,41,74,2021,1,4,5,0.8
2440,5.54,6746.67,Adult,23,387,Unknown,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,91205,CA,1 year or Less,1994-07-12,Afternoon,3/7/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,37,2021,3,0,8,0.0
2441,472.0,6905.9,Senior,12,1061,2-3 years,centurylink communications  llc,southwest,arizona,MOBL,MOBILE,UN_PWD,ALLOW,91205,CA,1 year or Less,2017-06-25,Early Morning,5/8/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,78,2021,5,0,8,0.0
2442,335.22,263.81,Senior,2,491,1 year or Less,t-mobile usa  inc.,mid atlantic,new jersey,ONLN,MOBILE,FACE_ID,ALLOW,91205,CA,Unknown,1997-12-07,Morning,2/19/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,60,2021,2,0,8,0.0
2443,463.51,0.0,Young Adult,9,55,2-3 years,comcast,southeast,florida,MOBL,MOBILE,AFA_PL,ALLOW,91205,CA,Unknown,1989-04-30,Evening,4/22/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,28,2021,4,0,8,0.0
2444,12.39,0.0,Young Adult,9,1769,3-4 years,t-mobile usa  inc.,south central,texas,MOBL,MOBILE,UN_PWD,ALLOW,91205,CA,1 year or Less,2021-05-01,Morning,6/16/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,26,2021,6,0,8,0.0
2445,8.43,16.26,Senior,8,1522,3-4 years,charter communications inc,south central,texas,ONLN,missing,FACE_ID,ALLOW,91205,CA,Unknown,1998-06-25,Early Morning,5/6/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,73,2021,5,0,8,0.0
2446,0.01,0.0,Adult,9,133,1 year or Less,missing,missing,missing,ONLN,MOBILE,UN_PWD,ALLOW,91205,CA,Unknown,1990-02-02,Morning,3/17/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,46,2021,3,0,8,0.0
2447,0.01,0.0,Senior,6,204,1 year or Less,frontier communications of america  inc.,southwest,california,ONLN,MOBILE,FACE_ID,ALLOW,91205,CA,Unknown,2012-07-03,Morning,1/15/2021,Non-Fraud,44835.0,66305.0,6,CA,65.02,5,19,41,78,2021,1,0,8,0.0
2448,0.01,16989.27,Senior,3,155,3-4 years,att services inc,south central,texas,ONLN,MOBILE,FACE_ID,ALLOW,95366,CA,Unknown,2011-01-14,Morning,4/16/2021,Non-Fraud,84898.0,105524.0,6,CA,65.02,5,19,41,69,2021,4,0,1,0.0
2449,493.02,13596.0,Senior,7,479,1 year or Less,united states cellular telephone company greater knoxville lp,south central,oklahoma,MOBL,MOBILE,UN_PWD,ALLOW,94558,CA,Unknown,1998-03-01,Morning,1/12/2021,Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,80,2021,1,5,6,0.8333333333333334
2450,0.01,2414.52,Senior,4,1893,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,94558,CA,1 year or Less,1992-11-01,Afternoon,7/13/2021,Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,82,2021,7,5,6,0.8333333333333334
2451,486.4,1058.87,Adult,0,863,Unknown,charter communications,southeast,tennessee,ONLN,DESKTOP,TOUCH_ID,ALLOW,94558,CA,1 year or Less,1998-03-26,Afternoon,3/11/2021,Non-Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,40,2021,3,5,6,0.8333333333333334
2452,488.3,4109.98,Young Adult,6,0,1 year or Less,missing,missing,missing,MOBL,MOBILE,FACE_ID,ALLOW,94558,CA,1 year or Less,1996-03-27,Early Morning,1/1/2021,Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,24,2021,1,5,6,0.8333333333333334
2453,486.66,2887.25,Senior,7,777,1 year or Less,missing,missing,missing,ONLN,missing,UN_PWD,ALLOW,94558,CA,1 year or Less,1993-01-12,Afternoon,4/23/2021,Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,75,2021,4,5,6,0.8333333333333334
2454,492.1,34226.12,Adult,7,0,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,94558,CA,3-4 years,2015-04-19,Evening,2/1/2021,Fraud,93052.0,123939.0,6,CA,65.02,5,19,41,44,2021,2,5,6,0.8333333333333334
2455,477.93,0.0,Adult,13,772,3-4 years,comcell inc.,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,94582,CA,2-3 years,1979-01-24,Evening,3/3/2021,Non-Fraud,175490.0,201017.0,6,CA,65.02,5,19,41,44,2021,3,1,3,0.3333333333333333
2456,494.41,913.87,Senior,4,581,1 year or Less,t-mobile usa  inc.,mid atlantic,virginia,ONLN,MOBILE,FACE_ID,ALLOW,94582,CA,2-3 years,2009-07-01,Afternoon,4/19/2021,Fraud,175490.0,201017.0,6,CA,65.02,5,19,41,64,2021,4,1,3,0.3333333333333333
2457,493.86,557.85,Adult,7,133,1 year or Less,at&t mobility llc,south central,texas,ONLN,MOBILE,UN_PWD,ALLOW,94582,CA,Unknown,1970-05-22,Early Morning,1/22/2021,Non-Fraud,175490.0,201017.0,6,CA,65.02,5,19,41,52,2021,1,1,3,0.3333333333333333
2458,44.12,1428.21,Young Adult,4,53,1 year or Less,missing,missing,missing,ONLN,DESKTOP,UN_PWD,ALLOW,95662,CA,Unknown,1985-05-20,Evening,2/2/2021,Fraud,80434.0,93610.0,6,CA,65.02,5,19,41,19,2021,2,2,2,1.0
2459,490.99,10487.05,Young Adult,4,2469,1 year or Less,comcast,southwest,california,ONLN,missing,UN_PWD,ALLOW,95662,CA,Unknown,1959-03-13,Afternoon,1/7/2021,Fraud,80434.0,93610.0,6,CA,65.02,5,19,41,24,2021,1,2,2,1.0
2460,454.8,0.0,Senior,3,1971,1 year or Less,cox communications inc.,southwest,california,ONLN,MOBILE,UN_PWD,ALLOW,94130,CA,Unknown,1998-04-12,Morning,7/3/2021,Non-Fraud,54375.0,86627.0,6,CA,65.02,5,19,41,70,2021,7,0,2,0.0
2461,21.61,0.0,Adult,2,826,Unknown,comcast,southwest,california,ONLN,DESKTOP,UN_PWD,ALLOW,94130,CA,2-3 years,2011-07-25,Evening,5/19/2021,Non-Fraud,54375.0,86627.0,6,CA,65.02,5,19,41,39,2021,5,0,2,0.0
2462,493.28,0.0,Senior,5,123,2-3 years,frontier communications of america  inc.,southwest,california,MOBL,TABLET,UN_PWD,ALLOW,94930,CA,3-4 years,2000-09-25,Morning,7/5/2021,Non-Fraud,105219.0,130561.0,6,CA,65.02,5,19,41,66,2021,7,0,2,0.0
2463,463.06,1269.59,Adult,5,5,3-4 years,charter communications inc,southwest,california,MOBL,MOBILE,UN_PWD,ALLOW,94930,CA,Unknown,2014-06-12,Evening,1/5/2021,Non-Fraud,105219.0,130561.0,6,CA,65.02,5,19,41,53,2021,1,0,2,0.0
